Time (s),ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),ESC Temp (ºF),Motor Temp (ºF),App message,
0.5490399999991059,1000,,0.00619053321687751,-0.1429675889576508,37.93450919805874,0.0037938305962125773,0,0.1439171016479027,0,0,0,0,71.375,131.225,,
0.5711449999995529,1000,,0.006238849927307649,-0.14429874831461595,37.934541492511435,0.0038557614403311735,0,0.14626654234346856,0,0,0,0,71.375,131.225,,
0.594785000000149,1000,,0.006409657817396629,-0.14692168600263794,37.93456154067844,0.003797358412641283,0,0.14405112639635373,0,0,0,0,71.375,131.225,,
0.6226500000003725,1000,,0.006734973369759937,-0.15010062874921173,37.934541175431605,0.002439994928955691,0,0.09256008810031398,0,0,0,0,71.375,131.225,,
0.6501950000002981,1000,,0.007229197153116127,-0.15486766752660527,37.93453902622455,0.0021708574703545036,0,0.08235047742953402,0,0,0,0,71.375,131.225,,
0.6765999999996275,1000,,0.007715955812199968,-0.15892680346507795,37.93454825815705,0.00217818501534639,0,0.08262846457985219,0,0,0,0,71.375,130.8875,,
0.7045849999990315,1000,,0.008215568379860821,-0.1621925698255893,37.934580952726336,0.0026060868891752964,0,0.09886081406725902,0,0,0,0,71.375,130.8875,,
0.7277699999995529,1000,,0.008546236786738529,-0.16428726255609802,37.93458362841545,0.0037518927578020222,0,0.1423264895856871,0,0,0,0,71.375,130.8875,,
0.7500899999979883,1000,,0.008750886107973964,-0.16561256497304458,37.93463158274172,0.004457962828000317,0,0.16911117748974944,0,0,0,0,71.375,130.8875,,
0.778089999999851,1000,,0.00879874297654249,-0.16571364774186437,37.93468940589307,0.004706107849457908,0,0.1785247395798211,0,0,0,0,71.375,130.8875,,
0.8047249999996274,1000,,0.00865005427647098,-0.16429516107260192,37.9347189217349,0.006084776697142302,0,0.23082429370761567,0,0,0,0,71.375,130.8875,,
0.832339999999851,1000,,0.00834921032693093,-0.16156406512909463,37.93476080535957,0.004977713159372232,0,0.18882835805847634,0,0,0,0,71.375,130.8875,,
0.8557199999988079,1000,,0.008069867426532484,-0.15951716159052853,37.9347953528509,0.005378124184812649,0,0.2040180403330859,0,0,0,0,71.375,130.8875,,
0.878445000000298,1000,,0.007780752834347251,-0.1576133892843836,37.93482189721144,0.005595716683579666,0,0.21227251577884929,0,0,0,0,71.375,130.8875,,
0.9025400000009686,1000,,0.007474358753571983,-0.1555553933218688,37.934847700801456,0.00478684478568453,0,0.1815882279123182,0,0,0,0,71.375,130.8875,,
0.9252200000006705,1000,,0.007245241337100716,-0.15390400202930318,37.93488156267864,0.0036928813609532485,0,0.14008901705278498,0,0,0,0,71.375,130.8875,,
0.9495999999996275,1000,,0.007103859451999578,-0.15305141379113962,37.934916495894214,0.0031952167550343136,0,0.12121028078850876,0,0,0,0,71.375,130.8875,,
0.9749700000006706,1000,,0.0069625600150407755,-0.15178147952127072,37.93492825383368,0.004401165834992504,0,0.16695791018366465,0,0,0,0,71.375,130.8875,,
1.002429999999702,1000,,0.006806205931033435,-0.15012401463261518,37.93495798838698,0.0029211617171090998,0,0.11081414701581806,0,0,0,0,71.375,130.8875,,
1.027980000000447,1000,,0.006721151680899978,-0.1490233119280391,37.93499304411596,0.004110012443259092,0,0.15591329344626373,0,0,0,0,71.375,130.8875,,
1.054605000000447,1000,,0.0066364397099001856,-0.14780664421766287,37.93502710450647,0.005246162797453213,0,0.19901332791604112,0,0,0,0,71.375,130.8875,,
1.0780150000005961,1000,,0.006580347214950735,-0.14675411017042106,37.93507751242239,0.005806631615371427,0,0.2202750204151975,0,0,0,0,71.375,130.8875,,
1.1013499999996275,1000,,0.006658787979509737,-0.14631229548017344,37.93512710998764,0.006527537944622075,0,0.24762298164450589,0,0,0,0,71.375,130.8875,,
1.1276500000003726,1000,,0.0069440099365400566,-0.1462969733589566,37.93520619372207,0.005245781276193184,0,0.19899979435955492,0,0,0,0,71.375,130.8875,,
1.1546500000003725,1000,,0.00731897850639153,-0.14516345523872298,37.935272007359124,0.006017380055674371,0,0.22827094918366503,0,0,0,0,71.375,130.8875,,
1.1776399999987335,1000,,0.007587349787344544,-0.14390766694774088,37.935331433442116,0.006995964458290427,0,0.2653942304218287,0,0,0,0,71.375,130.8875,,
1.200519999999553,1000,,0.00764586229950629,-0.14304690324552297,37.93536997641564,0.006426885604625288,0,0.24380628320756004,0,0,0,0,71.375,130.8875,,
1.22739999999851,1000,,0.007390263754768072,-0.1423829162752329,37.935397965811106,0.007532029906560489,0,0.2857305519957632,0,0,0,0,71.375,130.8875,,
1.2495999999996275,1000,,0.007122707677347228,-0.14192808193308912,37.935405626023204,0.00700770021701741,0,0.2658399502381263,0,0,0,0,71.375,130.8875,,
1.2782050000000744,1000,,0.006800467937087933,-0.1415641020525823,37.9354287074715,0.006528854572731557,0,0.2476748971853073,0,0,0,0,71.375,130.8875,,
1.305214999999851,1000,,0.0066161265774683405,-0.14125373587142298,37.935477427958155,0.006438294693655533,0,0.24423978302571223,0,0,0,0,71.375,130.8875,,
1.331480000000447,1000,,0.006552209648449822,-0.14078635069282663,37.935495103199344,0.00540707841714172,0,0.20512019681609456,0,0,0,0,71.375,130.8875,,
1.3548800000008197,1000,,0.006650971348522212,-0.14089220386073043,37.9355082499799,0.004640063475526424,0,0.17602316625626305,0,0,0,0,71.375,130.8875,,
1.380875,1000,,0.006843441169255165,-0.14162846580165286,37.935539239563006,0.00512244297843556,0,0.19432263661086618,0,0,0,0,71.375,130.8875,,
1.4083249999992549,1000,,0.007029983487756456,-0.14260457078237798,37.935601561347816,0.003995392472889936,0,0.15156761693276077,0,0,0,0,71.375,130.8875,,
1.4321749999988824,1000,,0.0071491474445646505,-0.14341447664946688,37.935634305364026,0.0031780352201205564,0,0.12056078192006049,0,0,0,0,71.375,130.8875,,
1.458464999999851,1000,,0.00733556487563464,-0.14411656722826877,37.935695636807935,0.0028976205216768025,0,0.10992325018129981,0,0,0,0,71.375,130.8875,,
1.485714999999851,1000,,0.007513398950639697,-0.1450658939698997,37.93573697965433,0.0027841553804923147,0,0.10561898622484588,0,0,0,0,71.375,130.55,,
1.5127700000014157,1000,,0.0077477004667058525,-0.14703485922481727,37.935775114849704,0.0029261194246205657,0,0.1110046084515992,0,0,0,0,71.375,130.55,,
1.5355899999979883,1000,,0.007989000872242979,-0.14878253803821367,37.9358027063714,0.003028853612552118,0,0.11490199307225743,0,0,0,0,71.375,130.55,,
1.5615699999984354,1000,,0.00822175724762444,-0.1502789917755826,37.9358496020704,0.0038735624703126748,0,0.1469468832980059,0,0,0,0,71.375,130.55,,
1.5847149999998509,1000,,0.008378098206045206,-0.15144361593635558,37.93590325287979,0.003676857056916061,0,0.139484893585836,0,0,0,0,71.375,130.55,,
1.6067299999985845,1000,,0.008450312204199116,-0.1527564353089874,37.93593843187576,0.0031621451637471876,0,0.119958944244567,0,0,0,0,71.375,130.55,,
1.6326850000005215,1000,,0.008418771348840969,-0.15357407320996244,37.93595814055523,0.004802395816712879,0,0.1821834866771973,0,0,0,0,71.375,130.55,,
1.6559150000009686,1000,,0.008339833776063179,-0.15384793164716928,37.935994254842825,0.004104265919648131,0,0.1556994083481187,0,0,0,0,71.375,130.55,,
1.6787299999985843,1000,,0.008178857159287718,-0.15373955580186713,37.93601249843203,0.004306954852515588,0,0.1633886931152138,0,0,0,0,71.375,130.55,,
1.7038549999985844,1000,,0.007974406337971205,-0.15341677162311626,37.93605789124164,0.0056921969953262486,0,0.2159395147430483,0,0,0,0,71.375,130.55,,
1.731265000000596,1000,,0.0077489671211339595,-0.15261348595002366,37.93614058878388,0.006225156803064624,0,0.236158423668284,0,0,0,0,71.375,130.55,,
1.7590700000002981,1000,,0.007580782889883009,-0.15221693304823072,37.93618618582777,0.00754745775870197,0,0.2863217627637883,0,0,0,0,71.375,130.55,,
1.785089999999851,1000,,0.007456792367976066,-0.1521816380116516,37.93623799465579,0.007233801750541835,0,0.2744232248147127,0,0,0,0,71.375,130.55,,
1.807785000000149,1000,,0.007433390197189722,-0.1523763466656685,37.93625116080566,0.0069102788811064575,0,0.26215007522486566,0,0,0,0,71.375,130.55,,
1.8337549999989569,1000,,0.007537559265047952,-0.1534340354413236,37.936295013513444,0.0051274652202569215,0,0.19451703326719627,0,0,0,0,71.375,130.55,,
1.8610649999994784,1000,,0.007652932987067493,-0.15485949998894388,37.93636080355784,0.004650127850194752,0,0.17640892790766086,0,0,0,0,71.375,130.55,,
1.882984999999404,1000,,0.007794080065983445,-0.1568326809952706,37.936406067616325,0.004321580875605691,0,0.1639452469510224,0,0,0,0,71.375,130.55,,
1.9099900000002235,1000,,0.007915501529915946,-0.16024937322185934,37.93642653932571,0.0055224626114127595,0,0.20950249717403296,0,0,0,0,71.375,130.55,,
1.938035000000149,1000,,0.008088560631738274,-0.16318825492055303,37.93644008944378,0.004284315704924269,0,0.1625316860641226,0,0,0,0,71.375,130.55,,
1.9602449999991804,1000,,0.008208097009309454,-0.16505499688670688,37.9364646547842,0.003838470428335683,0,0.14561799773299103,0,0,0,0,71.375,130.55,,
1.9827249999996275,1000,,0.008223874053746595,-0.16649231757039692,37.93649803978181,0.0032271749933063254,0,0.12242771780759829,0,0,0,0,71.375,130.55,,
2.0077550000008197,1000,,0.008204179828074518,-0.16707389083205462,37.93651170473445,0.0026520080048562655,0,0.10060793271727918,0,0,0,0,71.375,130.55,,
2.0307599999997765,1000,,0.008144397926287059,-0.16703199380209632,37.93653065494084,0.00277981460625637,0,0.10545652202529708,0,0,0,0,71.375,130.55,,
