Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),66NA Temp (ºF),Motor Temp,App message
86.24529475,1700,,0.278598581,3.903278961,23.3464442,13.9463405,6381,325.5963841,252.42383,77.53216044,0.015463577,0.011988972,78.575,76.325,82.1975,
86.76048275,1700,,0.279506976,3.909162126,23.34905426,13.89137399,6372,324.3500042,252.8892142,77.97030347,0.015458017,0.012052765,78.575,76.325,82.2875,
87.26355975,1700,,0.279068387,3.902267173,23.35181931,13.84546557,6376,323.3155914,252.6482962,78.14642204,0.015445784,0.012070497,78.575,76.325,82.2875,
87.77750275,1700,,0.279908237,3.905670243,23.35243436,13.82806039,6378,322.9177874,253.4754918,78.49819108,0.015408967,0.012095826,78.575,76.325,82.2875,
88.2956255,1700,,0.281363894,3.920319647,23.34354825,13.94417845,6373,325.5063805,254.5713602,78.20879566,0.015399712,0.012043913,78.575,76.325,82.2875,
88.80287775,1700,,0.280727398,3.901145817,23.35135038,13.82339024,6373,322.7947592,253.9985509,78.68747776,0.015358912,0.012085533,78.670625,76.325,82.2875,
89.31534575,1700,,0.278749712,3.868601689,23.3608842,13.68242938,6373,319.6335182,252.2216414,78.91010526,0.015338109,0.012103314,78.6875,76.325,82.2875,
89.83384075,1700,,0.278722577,3.858860315,23.35364339,13.78944769,6376,322.0328318,252.3282664,78.35949951,0.015293201,0.011983641,78.6875,76.325,82.349375,
90.360611,1700,,0.277520456,3.880991251,23.35425566,13.77191261,6373,321.6324941,251.1057644,78.07348435,0.015455747,0.01206682,78.6875,76.325,82.4,
90.88329525,1700,,0.277132986,3.897527043,23.35308783,13.78181827,6372,321.8476594,250.7388296,77.90732496,0.01554425,0.012110133,78.6875,76.325,82.4,
91.39497725,1700,,0.275082653,3.872108167,23.3654105,13.59693985,6373,317.6976992,248.8996499,78.34732166,0.015556947,0.012188353,78.6875,76.325,82.4,
91.89801775,1700,,0.277781463,3.925282649,23.33738198,13.99074479,6375,326.5066378,251.4243604,77.00781171,0.015612115,0.012022636,78.6875,76.325,82.4,
92.41105075,1700,,0.27997538,3.959250864,23.34127078,13.91482236,6374,324.7888005,253.3596443,78.01240017,0.015626981,0.012191001,78.783125,76.325,82.4,
92.9170595,1700,,0.278409884,3.941292626,23.3368572,13.96771045,6373,325.9622438,251.9050561,77.28163999,0.015645942,0.012091439,78.8,76.325,82.4,
93.4274655,1700,,0.279970621,3.92291277,23.3406447,13.90795824,6376,324.6198824,253.4576245,78.08205085,0.015477903,0.012085398,78.8,76.325,82.4,
93.9326305,1700,,0.280486662,3.899788332,23.34995706,13.76634604,6375,321.4431348,253.8722973,78.98130488,0.01536144,0.012132521,78.8,76.325,82.4,
94.43543025,1700,,0.278781833,3.913332658,23.336849,13.94411169,6378,325.41057,252.4686196,77.58995851,0.015500446,0.012026674,78.8,76.325,82.405625,
94.94367375,1700,,0.277743022,3.925712538,23.34108963,13.88023114,6372,323.9795744,251.2888534,77.56396045,0.015622312,0.012117285,78.8,76.325,82.5125,
95.47200775,1700,,0.278868545,3.950225926,23.33929959,13.89238143,6373,324.2383971,252.3162805,77.81844822,0.01565586,0.012183147,78.8,76.325,82.5125,
96.010869,1700,,0.282437642,3.968715273,23.33122207,13.99532034,6372,326.5278033,255.5420433,78.26007353,0.015530657,0.012154272,78.884375,76.325,82.5125,
96.5568805,1700,,0.283656764,4.002088257,23.3250035,14.07035103,6373,328.1909063,256.648576,78.20137288,0.015593674,0.012194369,78.9125,76.325,82.5125,
97.09952925,1700,,0.280335568,3.965799778,23.33112289,13.97436088,6380,326.0366943,253.9445556,77.89093725,0.015617309,0.012164372,78.9125,76.325,82.56875,
97.62903075,1700,,0.279876198,3.931227762,23.33772227,13.87755659,6374,323.8699718,253.2756616,78.20635721,0.01552155,0.01213874,78.9125,76.325,82.625,
98.172981,1700,,0.280108149,3.917876531,23.32671998,14.03533547,6376,327.3964599,253.5723562,77.45595146,0.015451183,0.011968059,78.9125,76.325,82.625,
98.70189525,1700,,0.283182055,3.946544323,23.31129209,14.25009603,6376,332.1863698,256.3496606,77.17808911,0.015395244,0.01188189,78.9125,76.325,82.625,
99.27949775,1700,,0.282518414,3.947089014,23.33115252,13.95201149,6373,325.5164772,255.6172687,78.52684346,0.015441408,0.01212562,78.92375,76.31375,82.6475,
99.81077725,1700,,0.283547285,3.973803991,23.33332503,13.90836657,6372,324.5280518,256.5359543,79.05129265,0.015490265,0.012245138,79.025,76.2125,82.85,
100.3141525,1700,,0.280758616,3.934609038,23.33967529,13.81555979,6373,322.4506587,254.0254636,78.77950264,0.015489117,0.012202203,79.025,76.2125,82.85,
100.8420533,1700,,0.281180948,3.927310554,23.33025254,13.94284584,6372,325.2896488,254.4031293,78.20895925,0.015437404,0.012073449,79.025,76.296875,82.85,
101.3902978,1700,,0.281467574,3.94479897,23.32254554,14.03578622,6373,327.3502488,254.667753,77.79677772,0.015490068,0.012050705,79.025,76.325,82.85,
101.9195745,1700,,0.283401475,3.967633192,23.31731757,14.09779625,6372,328.7227387,256.4128814,78.00276183,0.015473616,0.012069845,79.08125,76.325,82.85,
102.4293935,1700,,0.284871325,3.983598044,23.31575329,14.10827812,6372,328.94485,257.7404821,78.35501436,0.015455847,0.012110424,79.1375,76.325,82.85,
102.9605535,1700,,0.283331363,3.94975355,23.32762802,13.93252879,6373,325.0126989,256.3572687,78.8766203,0.015407225,0.012152679,79.1375,76.325,82.85,
103.4855628,1700,,0.280775136,3.93436746,23.33047615,13.89218734,6373,324.1109593,254.0407442,78.38221868,0.015487197,0.012139101,79.1375,76.325,82.85,
104.0121607,1700,,0.282718487,3.930114894,23.32409946,13.9767199,6379,325.9924068,256.0657126,78.55879457,0.015348167,0.012057775,79.1375,76.325,82.85,
104.5313313,1700,,0.282369938,3.952594358,23.32182591,13.99866767,6372,326.4743371,255.4740763,78.25322051,0.015471589,0.012106956,79.1375,76.325,82.945625,
105.0739738,1700,,0.284454928,4.008980261,23.31418835,14.09378887,6373,328.5851355,257.3685227,78.32690412,0.015576823,0.01220081,79.1375,76.325,82.9625,
105.5961267,1700,,0.283294203,3.96504995,23.31965258,14.01249887,6373,326.766379,256.321341,78.44298568,0.015469078,0.012134414,79.1375,76.263125,83.024375,
106.130667,1700,,0.279084795,3.931323992,23.32418723,13.94361364,6372,325.2232942,252.5065748,77.64181494,0.015569327,0.012088181,79.1375,76.2125,83.075,
106.6685943,1700,,0.280024096,3.926708082,23.32376248,13.94047673,6372,325.1443463,253.35784,77.92193804,0.015498717,0.012076828,79.17125,76.2125,83.075,
107.2381423,1700,,0.27956267,3.928907614,23.323515,13.9370832,6373,325.0617635,252.9411066,77.81330434,0.015532921,0.012086652,79.25,76.2125,83.075,
107.7794933,1700,,0.278493675,3.924740927,23.32437068,13.91925976,6373,324.6579574,251.9765853,77.61287678,0.015575857,0.012088856,79.25,76.229375,83.075,
108.3322815,1700,,0.281921237,3.95818459,23.31935838,13.98197529,6372,326.0504782,255.0713056,78.23095342,0.015517963,0.012139838,79.25,76.325,83.075,
108.862881,1700,,0.283985378,3.974637667,23.31324432,14.05929479,6372,327.7677691,256.9412788,78.39127491,0.015469034,0.012126383,79.25,76.325,83.075,
109.4099178,1700,,0.283094218,3.954617648,23.31235403,14.06100997,6373,327.7952364,256.1394163,78.13993656,0.015439452,0.01206429,79.35125,76.22375,83.075,
109.9735978,1700,,0.280365404,3.942843266,23.31517504,14.01331966,6372,326.7229622,253.6668774,77.6398217,0.015543426,0.012067875,79.3625,76.2125,83.075,
110.5344093,1700,,0.285744015,4.007198253,23.30554996,14.13935594,6373,329.5252924,258.5357641,78.45581808,0.015499768,0.012160376,79.3625,76.2125,83.075,
111.0636958,1700,,0.285779173,4.01021562,23.31053188,14.05787497,6373,327.6961773,258.5692182,78.90420295,0.015509469,0.012237561,79.3625,76.2125,83.075,
111.6211113,1700,,0.282210189,3.987081936,23.3138864,14.00794093,6373,326.579425,255.3367416,78.18585123,0.015615003,0.012208682,79.3625,76.2125,83.075,
112.1787628,1700,,0.281904512,3.987229199,23.32089731,13.89217144,6376,323.9775568,255.2040257,78.77427205,0.015623796,0.012307438,79.3625,76.2125,83.075,
112.7051568,1700,,0.282798098,3.950014219,23.32113399,13.89415799,6373,324.0273144,255.8696729,78.96620666,0.01543759,0.012190452,79.401875,76.2125,83.114375,
113.2720683,1700,,0.282063302,3.97047842,23.31255863,14.01086582,6372,326.6291048,255.2016812,78.1321705,0.015558287,0.012155934,79.475,76.2125,83.1875,
113.8035363,1700,,0.27898106,3.91558461,23.31697518,13.94412295,6378,325.1332398,252.6260537,77.70634227,0.015499526,0.012044627,79.475,76.2125,83.170625,
114.3466518,1700,,0.276764282,3.870915108,23.3378824,13.64893616,6382,318.5334605,250.7674564,78.74496602,0.015436336,0.012155663,79.475,76.2125,83.075,
114.8838798,1700,,0.277901714,3.880309693,23.33466567,13.69073798,6373,319.4685445,251.44341,78.70771317,0.015432154,0.012146298,79.475,76.2125,83.075,
115.492143,1700,,0.279131227,3.894891271,23.32534677,13.81723026,6372,322.291247,252.5463266,78.36040098,0.015422489,0.0120851,79.475,76.2125,83.1875,
116.0226383,1700,,0.282540382,3.954209528,23.31311514,13.97604414,6372,325.8250902,255.6340704,78.45740276,0.015468219,0.012135966,79.475,76.2125,83.1875,
116.5694285,1700,,0.281528996,3.928020444,23.32383463,13.81161875,6374,322.1377938,254.7976106,79.1079352,0.015416228,0.012195274,79.565,76.2125,83.2775,
117.0986795,1700,,0.281065193,3.939693512,23.32953025,13.72558007,6373,320.2104548,254.30944,79.42484344,0.015491717,0.012304309,79.5875,76.2125,83.3,
117.6445318,1700,,0.27826318,3.907761136,23.32161773,13.83981993,6373,322.7668876,251.7693737,78.00426978,0.015521239,0.012107175,79.5875,76.2125,83.3,
118.1665065,1700,,0.278577434,3.917853619,23.31398679,13.93820265,6373,324.9548423,252.0605578,77.56839659,0.015543397,0.012056753,79.5875,76.2125,83.3,
118.722139,1700,,0.279102649,3.92070327,23.31441761,13.92487934,6372,324.6503438,252.5233822,77.78322717,0.015526156,0.012076746,79.62125,76.24625,83.33375,
119.269749,1700,,0.278405987,3.89948725,23.32072543,13.83319653,6372,322.6000379,251.8940264,78.08341365,0.015480739,0.012087786,79.7,76.325,83.4125,
119.792959,1700,,0.282396176,3.944656131,23.31182373,13.9496899,6372,325.1924541,255.5034171,78.56989668,0.015438721,0.01213017,79.7,76.325,83.4125,
120.3200953,1700,,0.283429391,3.976289851,23.30539242,14.02728248,6373,326.9112135,256.4432905,78.44460862,0.01550551,0.012163222,79.7,76.2125,83.525,
120.8487448,1700,,0.279592834,3.922419038,23.3129911,13.91512237,6373,324.4030502,252.9717951,77.98037066,0.015505385,0.012091143,79.7,76.2125,83.525,
121.389789,1700,,0.277829496,3.884241792,23.3269258,13.70652383,6374,319.7306827,251.4274516,78.6391091,0.015448815,0.012148835,79.7,76.2125,83.525,
121.9298088,1700,,0.278824588,3.897625784,23.3210867,13.79617086,6373,321.7412684,252.2804562,78.41246003,0.015449557,0.01211443,79.7,76.2125,83.525,
122.4716853,1700,,0.273725692,3.867975527,23.33253568,13.63898084,6373,318.2316984,247.6602691,77.82533961,0.015618219,0.012154639,79.750625,76.2125,83.525,
123.0005618,1700,,0.277257184,3.938070333,23.31809767,13.83620115,6373,322.6338319,250.8600897,77.75374738,0.015698283,0.012205983,79.8125,76.2125,83.525,
123.5529295,1700,,0.278612105,3.949793788,23.31205655,13.90951319,6373,324.2592898,252.0833504,77.7412509,0.015668645,0.01218099,79.8125,76.2125,83.525,
124.0899485,1700,,0.279147626,3.957511195,23.31226049,13.89250593,6376,323.8647795,252.7019117,78.03299663,0.015661098,0.012220559,79.8125,76.2125,83.525,
124.647138,1700,,0.278104881,3.926206729,23.30757623,13.95316908,6373,325.2145471,251.6225698,77.37124715,0.015603639,0.012072673,79.8125,76.2125,83.525,
125.1838745,1700,,0.278950156,3.92971044,23.30763448,13.94406115,6372,325.0030752,252.3865549,77.65672262,0.01557021,0.012091311,79.8125,76.2125,83.4125,
125.7481913,1700,,0.276630501,3.934414679,23.30140123,14.03613116,6376,327.0599072,250.4310931,76.57784454,0.015711128,0.012030897,79.8125,76.2125,83.4125,
126.298432,1700,,0.274719374,3.909607116,23.31553533,13.82563493,6373,322.3516244,248.5653392,77.11339814,0.015729007,0.012128457,79.8125,76.2125,83.5025,
126.8439845,1700,,0.274102805,3.871275481,23.32449559,13.700278,6373,319.5520445,248.0082262,77.61133458,0.015609475,0.012114721,79.8125,76.2125,83.525,
127.3686633,1700,,0.276129763,3.875195733,23.31765632,13.79152405,6373,321.5858261,249.8393659,77.68999068,0.015510766,0.012050302,79.874375,76.2125,83.525,
127.9316323,1700,,0.279609851,3.920795543,23.30461394,13.96625727,6372,325.4781834,252.982231,77.72625099,0.015498398,0.012046305,79.925,76.2125,83.525,
128.4967735,1700,,0.285070056,3.96365393,23.29247817,14.12058686,6373,328.9031899,257.924035,78.41869635,0.015367481,0.012051013,79.925,76.2125,83.525,
129.0617813,1700,,0.286519925,4.016318408,23.286267,14.19591296,6374,330.5676991,259.3123727,78.45365439,0.015488425,0.012151428,79.925,76.2125,83.525,
129.61308,1700,,0.284762451,4.016197023,23.29287721,14.08833236,6377,328.1552545,257.8496864,78.583271,0.01557632,0.012240741,79.925,76.2125,83.525,
130.138628,1700,,0.28108899,3.946198479,23.29902786,13.99804355,6373,326.1406975,254.3248633,77.9805282,0.015516395,0.012099756,79.925,76.2125,83.525,
130.6744218,1700,,0.280260816,3.952656705,23.29151413,14.09665669,6373,328.3324507,253.5766006,77.23154912,0.015588014,0.012038576,79.925,76.2125,83.525,
131.2175248,1700,,0.276473658,3.914578851,23.30350245,13.92243775,6372,324.4414027,250.1456047,77.10022384,0.015649395,0.01206565,80.0375,76.2125,83.4125,
131.7862338,1700,,0.278090909,3.93006264,23.30355195,13.92522615,6373,324.506871,251.6133882,77.53749793,0.015619636,0.012110976,80.0375,76.2125,83.4125,
132.302339,1700,,0.281364208,3.988525266,23.28940234,14.11510567,6376,328.731335,254.7283952,77.49304356,0.015658088,0.012133964,80.0375,76.2125,83.496875,
132.8288335,1700,,0.279990676,3.988698973,23.29909575,13.96666052,6372,325.4104539,253.3278317,77.84906418,0.015745211,0.012257497,80.0375,76.2125,83.525,
133.3520155,1700,,0.277359212,3.928765233,23.29438065,14.03879232,6375,327.0225662,251.061777,76.78175014,0.015648796,0.012015975,80.0375,76.2125,83.525,
133.8914263,1700,,0.280461501,3.935595476,23.28147905,14.21712076,6372,330.9945693,253.7502023,76.66986317,0.015509745,0.011891251,80.0375,76.2125,83.525,
134.4422048,1700,,0.280915862,3.967638628,23.29197117,14.05229666,6373,327.3056812,254.1724021,77.65594746,0.015610205,0.012122153,80.065625,76.2125,83.525,
135.0180223,1700,,0.280608645,3.988889675,23.29036665,14.06932918,6372,327.679716,253.8849819,77.4800199,0.015711417,0.012173212,80.15,76.2125,83.525,
135.5518165,1700,,0.275513417,3.928236563,23.30788384,13.8128117,6375,321.9465746,249.3593148,77.45574822,0.015753405,0.01220189,80.15,76.2125,83.530625,
136.1075615,1700,,0.275797653,3.901705018,23.30854454,13.80651038,6373,321.8095093,249.5442936,77.54350507,0.015635616,0.012124256,80.15,76.2125,83.6375,
136.6812838,1700,,0.279613552,3.941950749,23.30523371,13.84845961,6373,322.7414318,252.9933532,78.38948371,0.015581401,0.012214024,80.15,76.2125,83.6375,
137.253527,1700,,0.275126278,3.904422766,23.3114074,13.76249994,6373,320.8232302,248.9308211,77.59120859,0.015684829,0.012170022,80.2625,76.2125,83.75,
137.7949423,1700,,0.275852811,3.882890241,23.30749843,13.81512401,6373,321.9958552,249.5848288,77.51199475,0.015557428,0.012058892,80.2625,76.2125,83.75,
138.327902,1700,,0.280148761,3.924725964,23.29884914,13.93136429,6374,324.5833767,253.5467915,78.12285005,0.015479372,0.012092953,80.2625,76.2125,83.75,
138.871284,1700,,0.280983858,3.903171961,23.30564232,13.82588141,6373,322.2208968,254.2345179,78.90160873,0.015352659,0.012113415,80.2625,76.2125,83.75,
139.3987165,1700,,0.281273747,3.901918274,23.29791215,13.93207181,6376,324.585728,254.6362578,78.4609388,0.015323613,0.012023176,80.2625,76.2125,83.75,
139.9361465,1700,,0.278564413,3.871115179,23.30638545,13.80836208,6373,321.8227909,252.0419423,78.31808921,0.015358995,0.012028824,80.2625,76.2125,83.75,
140.4733463,1700,,0.280617236,3.921176902,23.28897596,14.05610775,6375,327.3514502,253.9832563,77.59306492,0.015438622,0.011979602,80.2625,76.2125,83.7725,
141.0097135,1700,,0.28164205,3.945815334,23.29699594,13.92782896,6373,324.4765703,254.8288999,78.53540934,0.015484187,0.012160556,80.2625,76.2125,83.8625,
141.5292575,1700,,0.279182182,3.912816664,23.30033207,13.87339154,6373,323.2546166,252.600902,78.14268514,0.015490432,0.012104424,80.2625,76.2125,83.8625,
142.0802845,1700,,0.279266231,3.912807793,23.30211251,13.84078498,6373,322.5193408,252.6757893,78.34575658,0.015485516,0.012132212,80.369375,76.2125,83.969375,
142.6060028,1700,,0.280011483,3.926599661,23.29528945,13.93268467,6373,324.5656789,253.3512087,78.05873608,0.01549863,0.012098032,80.375,76.2125,83.975,
143.170172,1700,,0.28203599,3.965834917,23.2861389,14.05137041,6374,327.2019024,255.2416336,78.00823466,0.015537585,0.012120553,80.375,76.2125,83.89625,
143.7166715,1700,,0.284383492,3.985848453,23.28861002,14.0044536,6373,326.1434782,257.3201645,78.90176265,0.015489857,0.012221772,80.375,76.2125,83.8625,
144.2851923,1700,,0.28234549,3.977659706,23.28500685,14.04611901,6373,327.0637575,255.4599644,78.10680571,0.015570734,0.01216176,80.375,76.2125,83.93,
144.8276085,1700,,0.27959979,3.956181362,23.27342427,14.20919285,6384,330.6909575,253.4511848,76.65869314,0.0156108,0.011966986,80.375,76.2125,83.975,
145.3890698,1700,,0.281431656,3.999011252,23.28043711,14.09971639,6374,328.2467118,254.6966923,77.59608297,0.015701286,0.012183581,80.375,76.2125,83.975,
145.959533,1700,,0.283128033,3.992390046,23.2854145,14.01474149,6372,326.3388383,256.1642307,78.49732874,0.015585446,0.012234048,80.375,76.2125,83.975,
146.5169518,1700,,0.283953113,3.987823805,23.27845556,14.10799368,6373,328.4122019,256.9227279,78.23219335,0.015521444,0.012142709,80.403125,76.2125,83.975,
147.0635413,1700,,0.282067823,3.918660439,23.28365948,14.0302723,6372,326.6760037,255.2074224,78.12294563,0.015354803,0.011995589,80.4875,76.2125,83.975,
147.6211568,1700,,0.282180018,3.945562121,23.27901066,14.08732462,6373,327.9389737,255.3115296,77.85338801,0.015453921,0.012031397,80.4875,76.2125,83.975,
148.1788258,1700,,0.279108412,3.940891213,23.2828496,14.02893826,6373,326.633635,252.5305104,77.3126624,0.015605912,0.012065166,80.4875,76.2125,83.975,
148.7689498,1700,,0.27825935,3.938730545,23.2797478,14.06938147,6374,327.530112,251.8034326,76.8859765,0.015642185,0.012026763,80.4875,76.2125,83.975,
149.3265763,1700,,0.278724505,3.923079096,23.27668678,14.11035773,6373,328.441013,252.1852252,76.78873414,0.015556325,0.011945428,80.4875,76.2125,83.975,
149.8691693,1700,,0.275945885,3.901957858,23.28458419,13.9924619,6372,325.808513,249.6560021,76.62736603,0.015629375,0.011976351,80.4875,76.2125,83.975,
150.4093063,1700,,0.277406524,3.911359761,23.28794062,13.93437824,6383,324.5012149,251.3889007,77.47964909,0.015559908,0.012055202,80.4875,76.2125,83.975,
150.9538483,1700,,0.281627378,3.972576553,23.27855581,14.06382111,6373,327.3851789,254.8204923,77.83541188,0.015589912,0.012134416,80.4875,76.2125,83.975,
151.5064783,1700,,0.282186688,3.956932799,23.28453345,13.972071,6373,325.3324601,255.3228656,78.48076926,0.015497779,0.012162787,80.4875,76.2125,83.975,
152.0582678,1700,,0.276504947,3.861545593,23.29818024,13.78370117,6373,321.1351083,250.1763669,77.9040465,0.015435312,0.012024678,80.4875,76.2125,83.975,
152.597321,1700,,0.275855324,3.871176666,23.29728904,13.79680375,6372,321.4280933,249.5859222,77.6491937,0.015510439,0.012043687,80.52125,76.2125,83.975,
153.1357515,1700,,0.27681064,3.902782768,23.29118099,13.87954652,6373,323.27094,250.4514559,77.47383579,0.015582914,0.012072712,80.6,76.2125,83.975,
153.671371,1700,,0.280076481,3.950775291,23.28346121,13.98109201,6373,325.5281223,253.4097208,77.84573579,0.015590471,0.012136503,80.6,76.2125,83.975,
154.17842,1700,,0.280051712,3.937830274,23.294551,13.81596812,6375,321.833958,253.4923084,78.78059369,0.015534242,0.012237679,80.6,76.2125,83.975,
154.7378895,1700,,0.280138861,3.926527143,23.27787747,14.04997553,6372,327.0528676,253.4611263,77.50065854,0.015491593,0.012006067,80.6,76.2125,83.975,
155.2854115,1700,,0.282734544,3.974764738,23.27114303,14.13059398,6373,328.8346312,255.8126377,77.79486006,0.015537838,0.012087667,80.684375,76.2125,83.975,
155.8426763,1700,,0.282330447,3.973617966,23.27584018,14.05791014,6373,327.2096294,255.4495772,78.06882533,0.015555366,0.012143909,80.7125,76.2125,83.975,
156.3866198,1700,,0.283798809,3.984432554,23.27512026,14.06292643,6373,327.3163008,256.7747366,78.44851152,0.015517286,0.012173036,80.7125,76.2125,83.975,
