Time,ESC (µs),Servo (µs),Torque (lbf·ft),Thrust (lbf),Voltage (V),Current (A),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (lbf/W),Overall Efficiency (lbf/W),319A Temp (ºF),Motor Temp,App message,
840.6519035000176,2000,,0.37912249882866894,5.485461607555832,17.558102552776592,28.626095197826878,0,502.6198774610186,0,0,0,0,75.65,79.5875,,
841.2111455000191,2000,,0.37912433091089104,5.502853946837163,17.544973292952598,28.698563837915344,0,503.51552180251764,0,0,0,0,75.65,79.5875,,
841.7788920000136,2000,,0.3807394172232339,5.5116979081764645,17.534801851026057,28.75171033094806,0,504.15543214877573,0,0,0,0,75.72874999999999,79.66624999999999,,
842.3497597500085,2000,,0.38124640751781685,5.465791728865458,17.539635226320343,28.67520137988676,0,502.95235046600703,0,0,0,0,75.72874999999999,79.7,,
842.9131040000111,2000,,0.37732476545709587,5.4432434054751555,17.547932279390327,28.58752412029988,0,501.65192030691776,0,0,0,0,75.65,79.7,,
843.470811250025,2000,,0.3794922386911348,5.457493628457807,17.538297847401733,28.637505012286034,0,502.25303901354175,0,0,0,0,75.745625,79.7,,
844.0282815000086,2000,,0.37858314893998096,5.417111045428736,17.5379079164941,28.60977375297859,0,501.7554596130847,0,0,0,0,75.7175,79.7,,
844.602915750024,2000,,0.3803270617885318,5.440439242879541,17.52747768365021,28.66026230381563,0,502.3420576978292,0,0,0,0,75.65,79.7,,
845.1853022500129,2000,,0.3791899893511597,5.424837563508824,17.53574204997806,28.576890504484442,0,501.11694786069467,0,0,0,0,75.65,79.7,,
845.7505685000212,2000,,0.37521723752473723,5.395343568815362,17.546695386270706,28.466548563402103,0,499.4937987925853,0,0,0,0,75.65,79.761875,,
846.3199112500131,2000,,0.3738939969352183,5.422317155765338,17.538265875534695,28.504640551792715,0,499.92189848329554,0,0,0,0,75.666875,79.8125,,
